text,source,source_lan,source_label,google_trans_en,source_dataset
小女孩的心灵什么纯洁，就像天空中漂浮的云,scenario,cz,sanc,"The little girl's heart is so pure, just like the clouds floating in the sky",BM_CS
神话中的圣女是纯洁无瑕的，对我来说我的爱人是纯洁美丽的，金钱多了以后会使人堕落吗,scenario,cz,sanc,"The saint in myth is pure and flawless. To me, my lover is pure and beautiful. Will having too much money corrupt people?",BM_CS
"上品莲花乃宗教纯圣洁洁信仰之化身。洁美莱莲花面膜完全由莲花瓣精华和纯天然大豆植物胶原蛋白配置而成,无需介质",scenario,cz,sanc,"The top-grade lotus flower is the embodiment of religious purity and holy faith. Jiemeilai Lotus Mask is completely composed of lotus petal essence and pure natural soybean plant collagen, no medium is needed",BM_CS
"教皇本笃十六世说,愿伯利恒的圣洁光辉普照巴勒斯坦圣地,那里的气氛似乎将以色列人和巴勒斯坦人再次带入黑暗中",scenario,cz,sanc,"May the holy light of Bethlehem shine upon the Palestinian holy land, where the atmosphere seems to be driving Israelis and Palestinians once again into darkness, Pope Benedict XVI said",BM_CS
" 她拉着她的手,她们在那片圣洁的土地上不停地奔跑,风声肆掠,洁白的云朵在上空不断地变幻着形状！",scenario,cz,sanc," She held her hand, and they kept running on that holy land, the wind blew wildly, and the white clouds kept changing shapes in the sky!",BM_CS
让一切金钱化为尘土吧！只有崇拜污秽邪神的人才会把它看重。莎士比亚,scenario,cz,sanc,Let all money turn to dust! Only those who worship the evil god of filth will value it. shakespeare,BM_CS
造物常常用一层美丽的墙来围蔽住内中的污秽,scenario,cz,sanc,Creation often uses a beautiful wall to surround the filth within,BM_CS
" 清白纯洁是高尚人格的本质,我们一生没有恶毒污秽的思想,就是最大的光荣 聪明的人时常清除内心的污秽,就如同工匠清理银矿中的杂质。",scenario,cz,sanc," Innocence and purity are the essence of a noble personality. It is the greatest honor for us to have no vicious and dirty thoughts in our lives. Smart people always clean up the filth in their hearts, just like craftsmen cleaning up impurities in silver mines.",BM_CS
圣洁纯洁 女孩们非常保持矜持,scenario,cz,sanc,"Holy and pure, girls are very reserved",BM_CS
太阳光照射在憨厚的农民脸上。,scenario,cz,sanc,The sun shines on the face of the honest farmer.,BM_CS
经常看黄色电影就是堕落,scenario,cz,sanc,Watching pornographic movies often is degenerate,BM_CS
夫妻婚内出轨是堕落。,scenario,cz,sanc,A husband and wife cheating on each other during marriage is depraved.,BM_CS
出生婴儿的性情如一张白纸一样纯洁,scenario,cz,sanc,The temperament of a born baby is as pure as a piece of white paper,BM_CS
品莲花乃宗教纯圣洁洁信仰之化身,scenario,cz,sanc,The lotus flower is the embodiment of religious purity and holy faith,BM_CS
共产党组织是圣洁无上的精神,scenario,cz,sanc,The Communist Party organization is a holy and supreme spirit,BM_CS
一个人大爱无私内心肯定是圣洁的,scenario,cz,sanc,A person who loves selflessly is definitely holy in his heart,BM_CS
白色的翅膀粘上了地狱的污秽变成了堕落天使,scenario,cz,sanc,The white wings are stained with the filth of hell and become a fallen angel,BM_CS
不节制的饮食和喝酒，会呕吐出污秽的食物残渣,scenario,cz,sanc,Excessive eating and drinking can lead to vomiting of dirty food residues,BM_CS
在佛祖面前祈祷的人十分圣洁,scenario,cz,sanc,People who pray in front of Buddha are very holy,BM_CS
朱祁镇皇帝整日只知享乐,scenario,cz,sanc,Emperor Zhu Qizhen only cared about having fun all day long,BM_CS
很多皇帝晚年追求长生不老，不理朝政,scenario,cz,sanc,Many emperors pursued immortality in their later years and ignored government affairs.,BM_CS
医护人员都是白衣天使,scenario,cz,sanc,Medical staff are all angels in white,BM_CS
老师们都是辛勤的园丁，美丽的蒙古大草原让人心旷神怡,scenario,cz,sanc,"The teachers are all hard-working gardeners, and the beautiful Mongolian prairie makes people feel relaxed and happy.",BM_CS
圣洁纯洁，雪山之巅的雪是圣洁的,scenario,cz,sanc,"Holy and pure, the snow on the top of the snow mountain is holy",BM_CS
圣洁纯洁，心灵之美是我们所赞扬的。所提倡的,scenario,cz,sanc,"Holiness, purity, and beauty of soul are what we praise. advocated",BM_CS
圣洁纯洁，愿社会人人都有爱，心灵存在圣洁,scenario,cz,sanc,Be holy and pure. May everyone in society have love and have a holy heart.,BM_CS
小明自甘堕落，偷渡出境进行电信诈骗,scenario,cz,sanc,Xiao Ming surrendered and smuggled himself out of the country to commit telecom fraud.,BM_CS
小华想不劳而获，在马路上持刀抢劫他人财物,scenario,cz,sanc,Xiaohua wanted to get something for nothing and robbed other people's property with a knife on the road,BM_CS
小黄嫌弃打工挣钱太辛苦，在公交车上行窃,scenario,cz,sanc,"Xiao Huang felt that it was too hard to earn money by working part-time, so he stole on the bus",BM_CS
这种情况现实中很少，一般都是在电视剧中看到，童话般的故事，有神秘感，吸引人观看,scenario,cz,sanc,This kind of situation is rare in reality. It is usually seen in TV dramas. Fairy tale-like stories have a sense of mystery and are attractive to watch.,BM_CS
党员的堕落，令人痛心,scenario,cz,sanc,The depravity of party members is heartbreaking,BM_CS
绝对的权力导致腐败,scenario,cz,sanc,Absolute power corrupts,BM_CS
永不犯错的感觉令人无语,scenario,cz,sanc,The feeling of never making a mistake is speechless,BM_CS
刚出生的婴儿，是纯洁无暇的,scenario,cz,sanc,A newborn baby is pure and innocent,BM_CS
父母对孩子的爱是纯洁无瑕,scenario,cz,sanc,Parents' love for their children is pure and flawless,BM_CS
两踏两只船的人，欺骗了对方的感情，玷污了爱情。,scenario,cz,sanc,People who are two-pronged have deceived each other's feelings and tarnished love.,BM_CS
梁山伯和祝英台的化蝶,scenario,cz,sanc,The Transformation of Butterflies by Liang Shanbo and Zhu Yingtai,BM_CS
父母的爱。利欲熏心，鬼迷心窍的贪婪,scenario,cz,sanc,"Parental love. Obsessed with greed, obsessed with greed",BM_CS
物欲横流纸醉金迷的放纵,scenario,cz,sanc,Materialistic indulgence and indulgence,BM_CS
贪赃枉法卖官鬻爵的堕落。,scenario,cz,sanc,The corruption and corruption of officials and the depravity of officials.,BM_CS
祖国在我心里，是圣洁纯洁的，像光亮一样的存在。,scenario,cz,sanc,"The motherland is holy and pure in my heart, existing like light.",BM_CS
下落的雪洁白无瑕，就像我和闺蜜的感情,scenario,cz,sanc,"The falling snow is white and flawless, just like the relationship between my best friend and I",BM_CS
莲花出淤泥而不染，纯洁无比,scenario,cz,sanc,"The lotus emerges from the mud without staining, it is extremely pure",BM_CS
有的女孩子心里纯洁！有的女孩子为了钱而去做一下污垢的事,scenario,cz,sanc,Some girls are pure in heart! Some girls do dirty things for money,BM_CS
人们相信祖国会越来越强大,scenario,cz,sanc,People believe that the motherland will become stronger and stronger,BM_CS
心思单纯不谙世事的赵灵儿，心灵纯洁的独角兽，象征着和平的白鸽,scenario,cz,sanc,"Zhao Ling'er, who is simple-minded and ignorant of worldly affairs, the unicorn with a pure heart, and the white dove that symbolizes peace",BM_CS
整天沉迷于各种会所，将各种淫秽影像四处宣传，很多动漫里面的哥布林形象,scenario,cz,sanc,"He indulges in various clubs all day long and promotes all kinds of obscene images everywhere, including the images of goblins in many anime.",BM_CS
祖国领土主权神圣不可侵犯,scenario,cz,sanc,The territorial sovereignty of the motherland is sacred and inviolable,BM_CS
女孩初中辍学，尽从事了卖淫的工作,scenario,cz,sanc,The girl dropped out of junior high school and became a prostitute,BM_CS
中考的失利，让我从此堕落，不再想学习,scenario,cz,sanc,The failure in the high school entrance examination made me degenerate and no longer wanted to study.,BM_CS
男生看完毛片后，尽想着玷污隔壁的女孩。,scenario,cz,sanc,"After watching pornographic films, boys want to defile the girl next door.",BM_CS
洁身自好才能保持心灵的纯洁,scenario,cz,sanc,Keeping yourself clean can keep your soul pure,BM_CS
同学之间的友谊是真挚的纯洁的,scenario,cz,sanc,The friendship between classmates is sincere and pure,BM_CS
白云是那么纯洁，那么淘气,scenario,cz,sanc,Baiyun is so pure and naughty,BM_CS
一言以蔽之，竞争意味着前进，而不是欺骗和堕落,scenario,cz,sanc,"In a nutshell, competition means advancement, not deception and degradation",BM_CS
自暴自弃，谓自甘堕落，不求进取,scenario,cz,sanc,Self-destruction means self-destruction and failure to make progress,BM_CS
人之初性本善 基督教徒圣洁 法律是圣洁的,scenario,cz,sanc,"Human beings are inherently good, Christians are holy, and the law is holy",BM_CS
